Nama Citra;Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
2_w_10;27800;1704;0.327201;100.281998;0.120314;106.350159;3.795749;58.614086;1.548941;0.218213;101.950584;0.783498;38236;3741;0.318681;85.953903;0.034333;42.772797;32.923725;36.135723;0.867784;0.623271;729.967285;0.861034;0.530372;1.860262;0.752604;0.727063;0.455493;2
2_w_12;24123;1518;0.32862;105.240028;0.131552;103.85405;5.430394;62.516853;1.592535;0.251583;102.487892;0.754851;32672;3270;0.324156;83.227142;0.038396;38.243896;28.631512;30.745495;0.80251;0.663073;694.154968;0.867687;0.494;1.717195;0.873566;0.738339;0.46422;2
2_w_19;25494;1647;0.322958;110.748886;0.118103;88.962318;3.194506;57.912159;1.278351;0.364163;96.265732;0.833271;47433;4524;0.311614;114.081192;0.029124;80.804443;68.056145;75.950821;1.218158;0.427142;712.590881;0.832352;0.393426;1.614706;0.454903;0.537474;0.364058;2
2_w_26;35989;2280;0.30402;108.986572;0.086998;101.38118;9.477128;79.64328;1.625804;0.2823;120.650307;0.734224;61968;7815;0.284158;104.402496;0.01275;73.048256;59.487228;70.689308;1.266137;0.428048;914.931824;0.806652;0.464254;2.046679;0.642461;0.580768;0.291747;2
2_w_27;32692;1851;0.325848;102.897156;0.119905;74.024315;3.270742;54.00827;1.124838;0.430741;75.514885;0.844439;75986;11493;0.287261;112.687859;0.007229;101.867126;87.486877;96.790413;1.553367;0.288169;1078.267578;0.768849;0.341359;1.495153;0.54069;0.430237;0.161055;2
2_w_28;27717;1677;0.329705;103.798286;0.123848;87.020172;3.38809;53.26318;1.305409;0.340587;95.285156;0.820121;49118;5160;0.310724;104.792259;0.023182;71.525391;56.811695;63.774376;1.241974;0.452298;687.019531;0.812701;0.413242;1.618726;0.73752;0.564294;0.325;2
2_w_29;28252;1887;0.329923;85.349319;0.099705;72.815788;2.772927;39.667465;1.287944;0.329349;77.207047;0.816993;51541;6405;0.302242;90.398766;0.015788;65.197334;54.095661;60.259369;1.329932;0.408765;724.425659;0.790787;0.422808;1.824952;0.548239;0.548146;0.294614;2
2_w_30;27782;1857;0.329761;102.311905;0.101239;81.706337;2.734294;49.773022;1.256925;0.36729;104.536354;0.824141;55386;6825;0.300161;109.097275;0.014942;85.987434;74.206673;81.67775;1.387355;0.361683;978.214233;0.795681;0.39012;1.735514;0.545513;0.501607;0.272088;2
2_w_33;24761;1536;0.32983;104.701317;0.131885;94.077011;3.363143;56.654209;1.423216;0.301021;108.312813;0.79097;35040;2760;0.320994;89.745583;0.057804;42.837784;31.102371;34.818012;0.805835;0.646576;616.104309;0.869133;0.447531;1.630573;0.792095;0.70665;0.556522;2
2_w_38;27883;1659;0.329914;102.113914;0.127308;92.682831;5.129081;62.986759;1.478621;0.296028;94.451675;0.778051;40385;4794;0.311555;87.828476;0.022082;44.085995;34.198135;38.306004;0.84462;0.616851;795.596375;0.869794;0.452499;1.669014;0.836334;0.69043;0.346058;2
2_w_42;20358;1398;0.328763;102.443222;0.130897;84.699699;3.304617;47.198799;1.296988;0.347681;92.512955;0.818263;33420;2451;0.325274;98.436516;0.069908;58.405163;39.567776;44.038383;1.098834;0.53123;599.405884;0.825048;0.406542;1.560268;0.797027;0.609156;0.570379;2
2_w_52_1;18140;1317;0.329375;101.598869;0.131424;96.56604;3.288933;45.879543;1.487873;0.269951;105.835663;0.780393;23419;2241;0.325223;75.371902;0.0586;30.147654;21.701941;24.455862;0.662585;0.725815;555.146118;0.890003;0.475741;1.684143;0.92247;0.774585;0.587684;2
2_w_57_1;22542;1500;0.328208;107.719345;0.125898;95.668915;5.797599;66.057999;1.519425;0.306749;122.575623;0.770291;34451;3717;0.314888;96.035858;0.031335;52.665474;41.062969;46.745987;0.982157;0.569029;863.517029;0.84207;0.441377;1.659292;0.6483;0.654321;0.403551;2
2_w_58;26291;1884;0.305333;108.60408;0.09308;96.859726;7.684511;71.866241;1.550691;0.304685;119.641983;0.759328;39912;3915;0.323117;95.490776;0.032723;51.841362;41.417492;45.828476;0.969039;0.578559;779.320068;0.848754;0.443416;1.934292;0.69969;0.658724;0.481226;2
2_w_9;41483;4740;0.289137;99.224602;0.023202;65.872498;13.445899;50.219742;1.210476;0.474694;135.114807;0.807039;115020;14520;0.291187;109.765701;0.006856;119.004784;97.494484;106.10247;1.913419;0.197011;1050.204102;0.715041;0.306301;3.19407;0.657272;0.360659;0.326446;3
2_w_20;46731;3285;0.299304;114.576149;0.054418;83.825218;10.300276;68.821739;1.367859;0.419284;124.672104;0.777176;105845;8010;0.29075;121.519188;0.020731;107.698029;88.019875;101.984749;1.50613;0.30339;696.355652;0.782967;0.348877;2.243852;0.372943;0.441504;0.410112;3
2_w_31;49892;3534;0.304954;103.176346;0.0502;77.09948;5.292136;57.186718;1.318434;0.406549;84.41729;0.792048;127359;6894;0.311358;110.498123;0.033674;123.0149;91.810486;114.707733;1.933128;0.192327;363.002991;0.691903;0.358695;2.368633;0.511026;0.391743;0.51262;3
2_w_36;44075;2865;0.309045;104.739098;0.067477;81.523575;10.320775;64.153252;1.409926;0.383296;80.128418;0.768724;94909;8310;0.292821;110.657341;0.017271;96.470932;82.179596;88.955231;1.492025;0.310749;614.118835;0.795412;0.377552;2.094298;0.337076;0.464392;0.344765;3
2_w_41;42699;3303;0.315847;106.2481;0.049182;82.420502;6.791291;62.550053;1.359986;0.38505;109.611183;0.784506;101481;7638;0.313222;114.087944;0.021859;117.72567;94.811272;107.665421;1.79469;0.224374;690.22113;0.730248;0.376004;2.450297;0.449682;0.420759;0.432443;3
2_w_41_1;51118;4371;0.298177;107.304939;0.033622;81.228104;10.60957;64.773422;1.383543;0.399246;118.515518;0.769857;110794;8595;0.31028;114.710831;0.018847;98.615128;80.495193;89.289375;1.483736;0.319704;721.266479;0.783615;0.36453;2.917891;0.696709;0.461379;0.508551;3
2_w_43;37560;3633;0.266849;107.295471;0.035761;82.891327;10.33427;63.447735;1.422429;0.385669;137.203186;0.772214;78160;7356;0.287023;110.554298;0.018151;90.244972;73.014481;85.262962;1.485026;0.344792;691.611816;0.778847;0.374133;2.847179;0.620706;0.480553;0.493883;3
2_w_48;37024;2805;0.28454;108.02021;0.059133;92.177628;6.544634;65.48526;1.545086;0.329055;117.791542;0.747374;70707;4116;0.319471;109.47506;0.052447;85.839951;61.81522;77.595139;1.495079;0.369834;549.237061;0.764059;0.421782;2.365093;0.431485;0.523626;0.681487;3
2_w_74;45238;3432;0.289564;105.693169;0.048263;83.887535;12.139501;63.985729;1.471882;0.370625;109.396065;0.756433;91206;5766;0.303756;107.790619;0.034473;85.90213;67.2248;79.117317;1.464531;0.360153;481.46106;0.782113;0.386782;2.508772;0.327924;0.495998;0.595213;3
2_w_75;44551;3873;0.280491;107.290047;0.037323;88.108864;13.440969;66.621246;1.533544;0.35025;135.96228;0.743901;87896;5028;0.322027;107.539848;0.043691;85.764938;63.313454;78.094559;1.518619;0.360073;509.78656;0.765069;0.403045;2.91203;0.395347;0.50686;0.770286;3
2_w_1;27533;3195;0.279875;66.570297;0.033894;32.496895;4.122716;16.47497;0.784191;0.646195;44.4314;0.879152;108288;23145;0.256118;89.049225;0.00254;101.066986;86.968895;94.163635;1.872145;0.174244;980.32489;0.703784;0.193291;2.113095;0.196805;0.254257;0.138043;4
2_w_2;28764;3036;0.253048;68.657677;0.039215;37.451237;3.432963;19.649466;0.874863;0.587418;51.069256;0.874355;90423;11073;0.270119;88.811531;0.009267;86.598618;73.428169;81.710663;1.680526;0.245888;529.547058;0.74792;0.230348;2.1471;0.257306;0.318105;0.27418;4
2_w_7;27457;3204;0.285182;78.69236;0.033611;54.771252;6.059806;30.869398;1.218095;0.445396;83.967682;0.809992;71439;5244;0.320226;88.633484;0.032645;92.360153;73.824799;84.554337;1.723575;0.218376;398.926208;0.721733;0.327243;2.762069;0.867916;0.384342;0.610984;4
2_w_8;28666;2781;0.309876;90.293182;0.046577;51.683048;3.385503;30.62907;0.951891;0.5615;82.821388;0.864156;89649;10515;0.29157;109.482887;0.010189;114.382057;99.88604;109.370117;1.718515;0.215775;845.924316;0.748812;0.247338;2.04185;0.33156;0.319758;0.264479;4
2_w_11;32341;3786;0.250834;90.794991;0.028353;53.726803;3.006195;28.94095;0.982447;0.542445;94.787041;0.862078;93800;8616;0.287652;109.125305;0.015878;106.80545;89.202957;101.787415;1.700354;0.248233;632.178162;0.739647;0.259859;2.67751;0.740109;0.344787;0.439415;4
2_w_12_2;23592;2889;0.252237;89.52626;0.035521;50.782063;2.988337;27.85614;0.930858;0.565199;104.756462;0.864422;63031;13065;0.283647;107.397095;0.00464;88.516418;77.662102;84.370132;1.468321;0.331342;1384.420166;0.781008;0.243941;2.322347;0.821399;0.374292;0.221125;4
2_w_13;26793;2382;0.290297;91.253944;0.05934;53.557644;3.758403;32.396118;0.996242;0.547466;80.532242;0.853306;75636;11832;0.280236;110.002831;0.006789;102.511894;90.154549;97.505074;1.572003;0.269505;1112.552002;0.775239;0.256859;1.829493;0.561324;0.354236;0.201318;4
2_w_16;22814;2709;0.277259;99.108047;0.039065;55.404888;2.981749;32.509632;0.91658;0.574379;120.137665;0.870941;76620;6438;0.294162;120.870964;0.02323;135.806259;117.299393;133.275955;1.74115;0.186387;731.659729;0.755677;0.238346;2.188207;0.218745;0.297755;0.420783;4
2_w_16_1;23855;3000;0.30541;99.61982;0.033308;56.253132;3.432487;29.583822;0.96022;0.568143;132.686752;0.862764;72769;6828;0.298411;122.646614;0.019614;120.534622;102.177521;118.106567;1.672081;0.244955;867.707397;0.751581;0.242109;2.384738;0.460243;0.327818;0.439367;4
2_w_16_2;26848;3801;0.245476;100.388466;0.023352;54.976711;4.681063;35.749168;0.953477;0.584802;147.432709;0.861836;97269;9459;0.292875;119.542992;0.013661;147.013611;128.059189;144.366714;1.94325;0.149397;913.528625;0.722174;0.231078;2.766376;0.245504;0.276018;0.40184;4
2_w_17;26575;2898;0.242734;98.813095;0.039764;55.215;3.333474;33.726524;0.929476;0.574703;120.428741;0.869244;95037;7161;0.30078;118.239632;0.023289;147.916809;126.775452;144.731659;1.961482;0.145132;719.707214;0.715488;0.238196;2.159463;0.61766;0.279628;0.404692;4
2_w_18;27647;2667;0.26993;103.443115;0.048844;61.047661;3.035168;37.703632;1.001808;0.544668;103.930923;0.856282;79008;7917;0.299334;123.883247;0.01584;118.346672;103.506447;116.030106;1.600286;0.261804;857.067444;0.770657;0.258729;2.01435;0.739134;0.349927;0.33687;4
2_w_21;25117;3102;0.276433;103.035362;0.032802;63.303539;2.860727;35.02602;1.047627;0.519942;142.595993;0.848213;69335;5775;0.308135;123.142357;0.026125;118.015297;101.624748;115.619118;1.632148;0.257771;860.15918;0.759211;0.274491;2.542623;0.502119;0.362256;0.537143;4
2_w_22;26556;3651;0.227845;105.723221;0.025035;64.859558;4.478588;40.181599;1.093547;0.52067;159.899078;0.8413;77798;6696;0.305338;122.354172;0.021805;128.136185;111.565475;126.105309;1.706335;0.215381;836.114807;0.758461;0.273773;2.861285;0.440032;0.341346;0.545251;4
2_w_24;25562;3078;0.277122;104.687477;0.033905;63.381668;3.606473;38.541214;1.076989;0.527897;137.392715;0.839126;70779;6369;0.318325;122.629028;0.021927;115.703987;102.149803;114.405724;1.514732;0.266589;823.35144;0.796568;0.269232;2.482258;0.63133;0.361152;0.483278;4
2_w_25;23707;3111;0.281012;93.063316;0.030781;56.42717;2.686323;26.99136;1.013086;0.5273;115.348244;0.852881;75533;6567;0.317595;112.192017;0.02201;132.439133;110.748375;130.005844;1.961907;0.161638;744.690979;0.691328;0.269511;2.609899;0.242804;0.313863;0.473732;4
2_w_34;23790;2943;0.244045;85.834785;0.034516;46.143314;3.137959;24.855148;0.882957;0.595157;98.780037;0.873313;80126;10974;0.297772;110.326775;0.008361;115.936241;97.86544;112.717384;1.722362;0.209535;919.365967;0.734443;0.224659;2.260369;0.713594;0.296907;0.268179;4
2_w_35;26584;2901;0.272589;96.655968;0.039695;61.504108;3.689287;39.71999;1.079983;0.499379;122.576813;0.840472;71488;8559;0.309637;113.936974;0.012263;110.143745;94.929695;107.085678;1.620858;0.250541;1043.643555;0.750328;0.288831;2.389621;0.719784;0.371867;0.338941;4
2_w_37;23474;2898;0.241316;85.223541;0.035124;45.964668;3.558249;25.912483;0.899881;0.593208;96.710915;0.866343;82729;8592;0.314053;108.838638;0.014082;123.534058;106.246956;120.777023;1.824241;0.177947;756.808655;0.715574;0.225855;2.246512;0.73511;0.283746;0.33729;4
2_w_40;27394;2250;0.287321;87.842484;0.067999;51.195789;1.803312;28.217331;0.917747;0.551763;74.543533;0.870815;78056;11010;0.286467;111.444778;0.008092;104.113785;91.364243;100.245354;1.534191;0.26937;995.300354;0.777128;0.254166;1.712329;0.347825;0.350953;0.20436;4
2_w_14;26836;2385;0.290075;105.339027;0.059286;65.152374;3.340386;45.095303;1.052084;0.517549;116.214394;0.846388;76218;8370;0.300247;122.864899;0.013672;124.531898;109.137939;122.225235;1.599437;0.232072;990.885315;0.780627;0.277117;1.895867;0.56362;0.352095;0.284946;5
2_w_42_1;24482;2841;0.285578;88.891235;0.038117;50.170513;3.386674;28.553499;0.937969;0.568564;98.489357;0.864125;79170;8430;0.302947;110.438583;0.014;118.084045;102.720871;115.454597;1.750024;0.201425;898.547852;0.746691;0.242099;2.23349;0.257264;0.309233;0.337011;4
2_w_44;29397;4200;0.228991;93.67627;0.020942;53.500267;3.825664;36.079563;0.977495;0.560768;143.522034;0.850913;93738;6852;0.296993;113.036049;0.025089;121.105347;102.854324;118.018677;1.746698;0.204301;706.960999;0.73655;0.246309;3.039074;0.534392;0.313608;0.61296;4
2_w_45;22595;2892;0.253302;93.955109;0.033949;56.469227;2.86512;30.777103;1.02035;0.531721;132.272156;0.848737;69829;6891;0.316866;112.860603;0.018479;124.548088;104.267738;122.295403;1.867107;0.188392;864.936462;0.702152;0.265911;2.480274;0.962323;0.323576;0.419678;4
2_w_49;24694;3303;0.282718;92.332275;0.028444;59.431389;4.065794;31.591181;1.103758;0.491333;136.453461;0.837596;64991;3816;0.318274;109.363327;0.056085;103.127327;82.953217;99.568268;1.693522;0.261155;561.800171;0.733062;0.293641;2.847414;0.164632;0.37996;0.865566;4
2_w_50;23068;3006;0.235573;92.130386;0.032081;55.705147;3.337856;28.275351;1.034185;0.527533;128.066986;0.84829;62010;4701;0.301946;110.431458;0.035261;99.171814;79.54174;97.040451;1.640756;0.28918;620.928711;0.741963;0.268905;2.564847;0.653524;0.372005;0.639438;4
2_w_51;19039;2409;0.266172;93.039871;0.041227;59.983292;2.391968;26.889771;1.075081;0.490485;122.535774;0.839462;52289;5751;0.309531;111.750191;0.019867;113.642807;98.055603;110.93177;1.703111;0.22425;928.169556;0.737549;0.294548;2.366405;0.505801;0.364111;0.418884;4
2_w_52;24147;3075;0.260544;90.238159;0.032091;49.938786;2.800392;25.985785;0.943414;0.578803;106.802658;0.856297;86024;7821;0.304425;108.886368;0.017673;131.653671;113.263016;130.528488;1.949201;0.15183;724.321045;0.70605;0.235257;2.39486;0.241621;0.280701;0.393172;4
2_w_53;18409;2310;0.249262;95.532562;0.043353;61.130203;3.318225;30.135786;1.105005;0.494717;140.221832;0.831899;45777;5472;0.290189;112.327385;0.019212;97.23262;81.62252;94.682076;1.534672;0.306887;936.306946;0.75751;0.291134;2.296223;0.501979;0.402145;0.422149;4
2_w_54;25626;3243;0.267699;91.762329;0.030619;52.100307;4.363219;34.999783;0.972681;0.564646;122.47728;0.85292;77530;7395;0.298119;112.176743;0.017816;110.026466;94.232986;106.341339;1.615751;0.246187;748.46814;0.769293;0.244134;2.502315;0.578834;0.33053;0.43854;4
2_w_55;21497;2799;0.276197;91.627724;0.034481;52.405121;3.576791;30.021559;0.979107;0.55989;125.101624;0.855678;57301;5925;0.306365;110.964539;0.020511;91.868988;78.307808;89.006813;1.444574;0.332685;867.279297;0.782004;0.247047;2.372034;0.279446;0.375159;0.472405;4
2_w_57;25530;2787;0.255709;95.744141;0.041303;61.684036;3.80803;35.993763;1.102025;0.492466;113.60482;0.836142;65443;6870;0.305476;109.977646;0.017424;99.693268;87.008423;97.749062;1.591943;0.281136;862.036438;0.773952;0.293701;2.361864;0.230986;0.39011;0.405677;4
2_w_59;19882;2598;0.269568;91.221725;0.037016;62.23053;5.515672;36.487499;1.233662;0.452115;139.303986;0.807229;44078;7464;0.297669;104.730087;0.009942;82.629364;70.49649;80.993561;1.496604;0.341992;1338.991211;0.76946;0.321549;2.608434;0.220089;0.451064;0.348071;4
2_w_59_1;22905;2649;0.254797;91.05484;0.041018;53.156624;2.901675;29.477495;0.991214;0.549182;110.920235;0.852876;65003;5172;0.306469;110.930923;0.030537;102.678108;85.432274;99.810966;1.64678;0.273243;685.319336;0.743284;0.254681;2.2075;0.461938;0.352368;0.512181;4
2_w_62;21288;3000;0.244842;83.517426;0.029724;44.17548;2.39371;24.25935;0.862395;0.602553;109.924438;0.878175;76998;6276;0.312771;108.49823;0.024565;124.644608;105.991608;121.144058;1.843941;0.174282;662.145142;0.727714;0.219446;2.396166;0.216462;0.276475;0.478011;4
2_w_63;20555;2745;0.263932;99.288742;0.03428;77.624275;3.768439;35.968529;1.365083;0.375292;181.047882;0.788285;42270;4530;0.315368;106.981339;0.025885;85.648918;69.411453;85.121574;1.547185;0.343275;855.710144;0.745804;0.380535;2.938972;0.681619;0.486279;0.60596;4
2_w_64;22053;2631;0.239142;93.288391;0.040035;61.604;2.611516;29.01277;1.08513;0.474587;130.9814;0.843703;62218;6027;0.320427;109.986954;0.021524;122.258568;104.751205;119.432022;1.85705;0.18598;786.274597;0.711528;0.305765;2.440631;0.507564;0.354447;0.436536;4
2_w_65_1;22899;3132;0.270837;87.471237;0.029335;52.175014;3.058499;27.55666;0.998944;0.535814;117.781487;0.854615;67260;6336;0.304578;108.240387;0.021054;108.240379;88.848106;105.826172;1.801877;0.229021;744.747803;0.721749;0.26328;2.654237;0.42571;0.340455;0.494318;4
2_w_66;21045;2751;0.264069;86.915611;0.034944;47.500126;2.194736;21.867208;0.892928;0.585362;106.461998;0.870623;70726;5706;0.31451;110.459915;0.027298;118.909424;99.957993;117.248657;1.797715;0.2004;638.516357;0.725235;0.230769;2.277318;0.325684;0.297557;0.482124;4
2_w_68;25584;2805;0.266292;92.311501;0.040861;58.200645;3.655203;32.314297;1.07931;0.504685;104.822289;0.844568;64810;3945;0.325342;109.505341;0.052331;94.817863;75.787498;92.524841;1.590095;0.30689;521.71637;0.754062;0.285294;2.3375;0.200773;0.394754;0.711027;4
2_w_69;26124;3420;0.242806;88.70298;0.028067;50.1339;3.820501;27.673315;0.961272;0.567006;105.966042;0.860144;73705;8913;0.292125;109.33828;0.011659;95.181755;82.465088;93.871193;1.571514;0.298227;859.949768;0.769766;0.242576;2.571429;0.228585;0.35444;0.383709;4
2_w_70;25927;3141;0.285084;89.506874;0.033024;52.70097;3.840982;33.04023;1.006776;0.544064;108.432358;0.850217;78514;6192;0.314114;109.63549;0.025733;113.491249;95.508652;110.407707;1.776432;0.217621;680.201477;0.748877;0.258114;2.46934;0.44807;0.330221;0.507267;4
2_w_71;28590;3294;0.215216;95.449242;0.033111;56.887943;5.023857;35.606987;1.039921;0.537718;111.559433;0.845246;85621;10476;0.287262;112.610054;0.009804;116.919502;103.793106;113.01059;1.68095;0.218213;944.167236;0.766645;0.262534;2.495455;0.316442;0.333913;0.314433;4
2_w_73;26083;3723;0.227737;93.102409;0.023647;52.588112;3.679812;34.615761;0.968444;0.566318;152.461304;0.852772;79826;5592;0.310472;114.543663;0.032079;113.616653;96.30883;110.606544;1.677598;0.242181;682.045288;0.738237;0.242261;2.829027;0.592881;0.326748;0.665773;4
2_w_75_1;24943;2604;0.276868;90.777153;0.046225;52.174412;3.487434;28.757376;0.972515;0.558432;96.700035;0.862362;91444;6993;0.310366;104.008507;0.023498;143.248062;120.642273;140.801788;2.138797;0.109647;531.864075;0.67699;0.248962;2.037559;0.247044;0.272768;0.372372;4
2_w_76;29059;3897;0.202851;92.544388;0.024045;50.856583;3.990485;33.6535;0.940081;0.583023;117.392227;0.86241;95687;9984;0.300914;111.502502;0.012063;116.411659;102.051292;115.756958;1.772813;0.210237;792.631409;0.75728;0.232342;2.748237;0.633933;0.303688;0.390325;4
2_w_77;23348;2889;0.261593;96.269386;0.035153;65.678123;3.505278;33.870689;1.197234;0.457361;131.081406;0.817959;63807;5205;0.313934;109.371452;0.029596;118.683891;99.970062;117.837509;1.894541;0.19379;626.513794;0.704865;0.31844;2.665129;0.801843;0.365916;0.555043;4
2_w_78;20374;2376;0.281845;86.52224;0.045352;46.549595;2.817726;22.511011;0.870135;0.594219;104.722847;0.877027;70981;4428;0.321607;111.791771;0.045492;124.469467;101.045616;121.036255;1.908115;0.187201;585.67157;0.696675;0.225125;1.973422;0.183245;0.287035;0.536585;4
2_w_79;20982;2691;0.282426;90.915306;0.036411;54.135094;2.640597;28.793739;0.988159;0.5373;112.158821;0.857582;62862;6237;0.305376;111.536957;0.020307;115.483719;99.757294;113.072479;1.788359;0.217984;797.162842;0.732091;0.262432;2.373016;0.501321;0.333779;0.431457;4
2_w_80_1;18524;1845;0.292833;88.649467;0.068384;58.699734;2.659399;29.961565;1.089845;0.475769;99.832123;0.843964;50529;4806;0.301387;106.543144;0.027491;110.53096;91.473846;107.504913;1.812864;0.214703;614.231873;0.730016;0.305964;1.859879;0.439809;0.366601;0.383895;4
3_w_73;22863;6441;0.229998;92.46138;0.006925;66.242592;16.517225;53.932045;1.306322;0.419493;318.218567;0.775338;46158;5934;0.297711;93.412392;0.016473;67.322067;39.631496;62.727444;1.379014;0.400893;866.61731;0.762227;0.339516;6.205202;0.884191;0.49532;1.08544;0
