Nama Citra,Luas I,Keliling I,Solidity I,Granularity I,Circularity I,Rerata R I,Rerata G I,Rerata B I,Entropi I,Energi I,Kontras I,Homogenitas I,Luas P,Keliling P,Solidity P,Granularity P,Circularity P,Rerata R P,Rerata G P,Rerata B P,Entropi P,Energi P,Kontras P,Homogenitas P,Luas Normal I P,Keliling Normal I,Eccentricity,LI per LP ,KI per KP,Jenis
1_g_66,17050,2307,0.257712,94.694572,0.040257,55.352341,2.081126,26.462902,0.939512,0.548013,72.874283,0.861931,45007,5604,0.306276,118.742874,0.018009,100.227783,77.194939,94.904625,1.614163,0.321226,886.384644,0.739721,0.255155,2.231141,0.480297,0.37883,0.41167,3
1_g_67_1,19475,2676,0.230987,96.480476,0.034176,62.465374,1.615613,30.19701,1.062297,0.487264,91.605621,0.83537,39539,4293,0.312218,108.699997,0.02696,71.235687,55.098717,67.533424,1.254778,0.464714,832.09552,0.798432,0.296414,2.608187,0.267442,0.492552,0.62334,3
1_g_68,17416,2472,0.248793,92.860466,0.035815,52.304897,1.853308,27.714552,0.922802,0.567949,85.967964,0.863047,46206,6198,0.30565,118.250862,0.015115,95.762321,74.708519,90.759178,1.560881,0.342952,1112.067383,0.74214,0.241587,2.301676,0.347207,0.376921,0.398838,3
1_g_69,20830,2526,0.25907,98.030975,0.041023,59.452579,1.447016,30.548454,0.977829,0.52722,72.978027,0.854604,54290,6513,0.31126,120.669876,0.016083,104.846428,87.00972,100.22892,1.640091,0.306355,1060.188599,0.734952,0.269581,2.271583,0.278855,0.38368,0.38784,3
1_g_71,21483,2520,0.274053,94.182594,0.042511,54.080318,2.218329,30.99823,0.929648,0.558746,72.038895,0.864111,59673,8091,0.298946,120.633514,0.011455,106.739227,91.997047,101.706619,1.529402,0.297142,1098.021362,0.769511,0.248588,2.142857,0.308386,0.360012,0.311457,3
1_g_72,26421,2793,0.283603,89.810753,0.042562,48.62035,1.675784,29.811594,0.857417,0.592181,62.022957,0.877223,75234,9513,0.303814,119.318237,0.010447,101.044502,87.464874,96.675003,1.440337,0.323397,973.007751,0.785812,0.227248,2.047654,0.529272,0.351184,0.293598,3
1_g_73,18942,2547,0.225839,92.315712,0.036693,51.059837,2.36774,27.233126,0.896362,0.578467,80.983223,0.864542,53452,7794,0.295552,120.16494,0.011057,103.277687,87.456917,98.001564,1.556031,0.310771,1181.280151,0.760061,0.234861,2.242077,0.336141,0.354374,0.32679,3
1_g_74_2,21853,2451,0.212563,88.239273,0.045712,47.876919,1.653143,25.244511,0.861945,0.590274,61.543064,0.875179,70346,7938,0.293035,119.780495,0.014029,120.742241,100.719841,116.279297,1.745066,0.230988,899.032349,0.732916,0.228268,1.979806,0.233976,0.31065,0.308768,3
1_g_75,19097,2412,0.259072,91.716217,0.04125,48.999264,2.368823,29.486824,0.859905,0.597959,79.379219,0.871329,49496,9639,0.286789,117.60714,0.006694,86.798317,75.876846,82.861862,1.247891,0.395071,1546.34021,0.81934,0.222674,2.054514,0.189905,0.385829,0.250233,3
1_g_76,18312,3009,0.222344,91.357246,0.025416,48.124447,2.261269,25.516136,0.851257,0.604043,89.500565,0.868864,53696,11202,0.284246,120.199478,0.005377,101.970985,87.726631,97.174271,1.544663,0.313388,1731.155762,0.759089,0.217907,2.593966,0.083983,0.341031,0.268613,3
1_g_79,21054,2679,0.218725,91.258965,0.036864,48.40255,1.921094,26.338821,0.847977,0.602368,71.278473,0.871948,59225,7341,0.298605,119.733521,0.01381,96.824623,79.208336,92.493111,1.461673,0.346351,987.669495,0.767188,0.220097,2.163974,0.499151,0.355492,0.364937,3
1_g_81,18494,3129,0.258867,93.592033,0.023737,52.285622,2.929503,28.328548,0.93039,0.571163,107.643471,0.853315,47217,7752,0.294793,116.59597,0.009874,88.640816,71.378464,83.272575,1.408862,0.375934,1196.773315,0.778309,0.238478,2.808797,0.234966,0.391681,0.403638,3
1_g_83,19145,2400,0.268002,94.81443,0.041768,56.911133,1.58913,26.536304,0.953127,0.532335,72.951813,0.860341,42942,6180,0.304754,113.22905,0.014129,79.013191,66.444328,75.283852,1.241585,0.429944,969.555359,0.809562,0.265586,2.234637,0.658714,0.445834,0.38835,3
1_g_84,17578,2337,0.235031,90.223885,0.040445,48.026356,1.297833,20.970434,0.815852,0.599321,71.599976,0.882592,53754,5976,0.311222,121.009239,0.018915,109.862556,90.28981,104.552231,1.673208,0.282697,969.015686,0.724682,0.221441,2.071809,0.383509,0.327008,0.391064,3
1_g_85,21179,2139,0.286943,95.387451,0.058169,59.967876,1.425906,30.13702,0.998807,0.506192,69.102196,0.856465,52752,4683,0.316623,118.121696,0.030227,100.515312,81.860245,95.942802,1.556566,0.319855,782.143738,0.757097,0.284309,1.958791,0.29482,0.401482,0.456758,3
1_g_86,19011,2499,0.233536,101.206406,0.038254,70.239578,1.839575,36.046211,1.15695,0.445233,119.934692,0.818361,41541,3819,0.320014,116.965225,0.035792,91.914024,73.431725,87.77977,1.528596,0.359304,956.446045,0.750362,0.325977,2.570988,0.681904,0.457644,0.65436,3
1_g_86_1,17078,2028,0.254603,96.372772,0.052181,57.437599,1.957113,31.114731,0.990159,0.536656,76.545151,0.846421,44948,6828,0.299989,121.483963,0.012115,104.862625,92.35321,99.815353,1.489248,0.309116,1314.206177,0.778357,0.262896,1.988235,0.13292,0.37995,0.297012,3
1_g_89,18572,2517,0.247063,100.700043,0.036839,76.089745,2.336539,35.40044,1.273164,0.394524,119.477791,0.804226,36487,4173,0.30229,113.512321,0.02633,82.725731,62.951382,78.166412,1.504209,0.40096,1094.358154,0.752117,0.365274,2.790466,0.469092,0.509003,0.603163,3
1_g_90,17560,2565,0.248856,97.955078,0.03354,73.64341,3.554421,38.472336,1.303004,0.396442,134.882706,0.79577,33528,4464,0.3121,110.829231,0.021143,76.728867,57.978741,71.895744,1.409711,0.427585,1083.936523,0.775624,0.36281,2.914773,0.390671,0.523741,0.574597,3
1_g_91_1,15808,2325,0.233798,95.998192,0.036749,63.076103,1.652675,27.282457,1.079192,0.47767,101.095116,0.833526,38165,3996,0.311462,117.361282,0.030035,100.594719,73.148376,94.887146,1.768557,0.311066,1055.251587,0.706714,0.302574,2.53821,0.509696,0.414201,0.581832,3
1_g_92,16552,2157,0.258254,94.836075,0.044705,57.791092,1.946919,26.815292,0.978614,0.523293,82.559235,0.854253,44101,3645,0.318079,119.167702,0.041712,107.280907,80.787987,101.113892,1.818757,0.288032,805.518066,0.694329,0.271589,2.183198,0.511683,0.37532,0.59177,3
1_g_93,17153,2625,0.271211,100.707108,0.031282,69.162933,2.060654,30.63319,1.156118,0.451057,122.346603,0.820003,41920,3432,0.322844,119.445549,0.044724,110.111183,78.343323,103.784897,1.917068,0.274416,820.137878,0.676984,0.321506,2.834773,0.315421,0.409184,0.76486,3
1_g_95,17522,2448,0.246109,90.908897,0.036743,51.794399,1.917417,27.108402,0.921829,0.560744,106.150864,0.862549,58044,5592,0.306304,119.150345,0.023326,136.089539,96.575104,127.581047,2.223295,0.174435,1048.539673,0.61981,0.246009,2.292135,0.472847,0.301874,0.437768,3
1_g_96,17633,2631,0.281551,90.963554,0.032011,50.666275,1.839154,23.873016,0.891856,0.57393,87.178436,0.866423,56311,4497,0.316724,120.333931,0.034991,124.261475,99.033646,118.642159,1.904982,0.219471,748.401611,0.688144,0.237597,2.413761,0.157824,0.313136,0.585057,3
1_g_98,20047,2838,0.269764,92.320831,0.031278,52.279255,1.712849,23.732006,0.907098,0.564323,81.75547,0.863033,58228,6741,0.313286,118.844994,0.016102,109.378479,91.719017,104.302795,1.713688,0.27376,1036.285156,0.728315,0.243528,2.463542,0.13572,0.344285,0.421006,3
1_g_99,17532,2988,0.255531,97.550819,0.024676,58.720093,2.82693,31.529539,1.025545,0.52839,115.763474,0.840071,47172,7830,0.304847,120.401321,0.009669,108.337616,91.346764,102.488564,1.705652,0.282742,1463.372437,0.725924,0.266748,2.906615,0.409953,0.371661,0.381609,3
1_g_101,18294,2037,0.26202,91.849792,0.055403,48.059319,1.54299,25.446011,0.815319,0.609748,57.509834,0.879418,70325,8178,0.299066,119.871124,0.013214,150.090393,131.656021,142.902588,1.92104,0.142302,1118.506592,0.705936,0.215439,1.732143,0.219867,0.260135,0.249083,3
1_g_102,21734,3048,0.261031,96.387756,0.029398,57.936958,1.667805,29.288975,0.953726,0.532323,76.412003,0.862851,59969,8865,0.305671,120.616631,0.009589,112.274536,94.185654,106.259018,1.762091,0.268166,1281.320557,0.715357,0.266103,2.664336,0.133674,0.362421,0.343824,3
1_g_103,22371,3177,0.251594,91.76252,0.027852,50.030121,1.773225,23.794302,0.872227,0.585719,83.185623,0.871726,77009,10440,0.298575,120.351646,0.008879,135.192368,116.834686,128.75264,1.923657,0.17983,1361.882446,0.702846,0.229899,2.545673,0.516383,0.290499,0.30431,3
1_g_104,19055,2781,0.259793,96.673904,0.030961,56.82769,1.744266,27.29491,0.929517,0.543615,80.512566,0.867286,54454,8283,0.304476,121.455666,0.009974,115.403366,98.927628,109.751503,1.736402,0.255899,1405.172363,0.724798,0.257681,2.556066,0.120958,0.349928,0.335748,3
1_g_110,20901,3252,0.255033,95.10865,0.024836,54.782021,2.917852,31.797951,0.955114,0.5559,90.824783,0.855322,60485,8463,0.306637,120.984047,0.010612,113.846474,95.618431,107.363129,1.75744,0.263795,1130.769531,0.72494,0.249779,2.80829,0.129108,0.345557,0.384261,3
1_g_111,24101,2889,0.233178,94.308983,0.036287,56.512672,1.572133,32.407646,0.964448,0.533887,80.517784,0.862095,66873,10845,0.304672,120.781075,0.007145,113.321953,98.738243,108.694275,1.650023,0.265384,1359.759277,0.753601,0.265132,2.395522,0.380451,0.3604,0.26639,3
1_g_113,19381,2745,0.210901,92.916245,0.032322,51.828392,2.14522,27.256573,0.915767,0.573381,84.182541,0.859693,56438,8958,0.303822,120.748436,0.008838,109.5429,93.735703,104.396057,1.619026,0.281115,1302.924805,0.747506,0.237993,2.399476,0.689794,0.343403,0.30643,3
1_g_114,17020,2604,0.251556,94.665497,0.031542,55.817074,2.723178,28.78392,0.988743,0.541085,97.057251,0.845229,46050,6513,0.305406,119.437851,0.013642,105.22467,88.937248,99.576599,1.612814,0.294283,1255.050171,0.747481,0.258718,2.538012,0.632649,0.369598,0.399816,3
1_g_115,18626,2697,0.234316,87.045425,0.032179,44.468552,1.848176,22.489902,0.803874,0.621683,72.065506,0.883444,63205,7107,0.295352,119.364449,0.015725,117.639488,95.235321,111.465118,1.8091,0.241171,856.582581,0.715491,0.207687,2.232616,0.306982,0.294692,0.379485,3
1_g_116,17472,2784,0.240562,92.733421,0.028328,52.905651,2.533178,25.012192,0.934337,0.559802,97.995506,0.858882,53782,4662,0.319629,119.761131,0.031096,121.695419,90.95414,113.135178,1.967657,0.227686,746.810669,0.676856,0.246258,2.611632,0.189381,0.324867,0.597169,3
1_g_118,13694,1956,0.228645,96.013863,0.044978,63.343662,2.612135,29.18721,1.130337,0.474359,103.332848,0.823182,35429,3741,0.316723,119.763298,0.031812,114.593773,86.891762,108.696762,1.907462,0.252056,978.701111,0.679348,0.304799,2.306604,0.305035,0.38652,0.522855,3
1_g_119,14256,2127,0.263707,87.833817,0.039598,50.524719,2.3566,21.223862,0.921001,0.555524,83.682533,0.863177,29980,3183,0.309429,103.087082,0.037185,62.63673,41.489235,56.92416,1.1836,0.507769,631.598389,0.808767,0.24958,2.220251,0.547877,0.475517,0.668238,3
1_g_120,17413,2160,0.270321,93.348839,0.0469,58.261112,2.360253,26.406214,1.029609,0.509122,85.177177,0.849947,34581,3684,0.308283,105.288933,0.032019,64.348732,43.376263,59.087753,1.192158,0.504636,698.213318,0.802891,0.281304,2.168675,0.71704,0.503542,0.586319,3
1_g_121,13725,2094,0.268896,100.740334,0.039334,70.483559,2.269014,30.746515,1.169366,0.43941,114.005562,0.81261,26721,2964,0.29997,109.84761,0.038221,73.061394,51.640747,67.821655,1.371772,0.452209,973.681824,0.764549,0.329928,2.566176,0.27261,0.513641,0.706478,3
1_g_122,16821,2076,0.26847,93.086121,0.049046,54.828529,1.750234,24.466066,0.930303,0.54307,73.666046,0.865029,43009,4059,0.316015,118.492645,0.032804,96.246521,71.660103,90.339104,1.573267,0.343063,755.672791,0.737106,0.258685,2.035294,0.500161,0.391104,0.511456,3
1_g_123,17037,2319,0.231126,101.228683,0.039811,68.303635,2.025735,35.581303,1.111635,0.462293,109.391602,0.82212,37212,5175,0.311643,117.126572,0.017461,89.295792,72.399689,84.977509,1.455087,0.374343,1282.116211,0.760373,0.313844,2.488197,0.387507,0.457836,0.448116,3
1_g_126,21035,2469,0.220064,91.801643,0.043362,51.047398,1.448324,25.929901,0.887412,0.576481,64.42939,0.870227,62322,7134,0.31249,119.791161,0.015388,110.882614,92.037956,105.17173,1.639076,0.273865,970.846436,0.739372,0.23687,2.071309,0.403775,0.337521,0.346089,3
1_g_127,18544,2835,0.207059,95.346992,0.028994,58.361015,3.733747,35.766563,1.076483,0.518846,122.357971,0.822423,43948,6723,0.298236,116.230026,0.012219,89.360512,69.731445,82.731979,1.49811,0.36939,1288.366943,0.753257,0.273631,2.720729,0.614793,0.421953,0.421687,3
1_g_129,24371,3150,0.266629,94.432091,0.030865,54.745552,2.50252,31.182051,0.966257,0.552706,82.113792,0.853923,71926,9696,0.305185,120.117798,0.009614,117.271347,97.89711,111.026505,1.760087,0.245546,1131.561523,0.722071,0.252233,2.532154,0.156406,0.338834,0.324876,3
1_g_130,21213,2385,0.269054,93.124786,0.046864,51.616295,1.5085,25.990732,0.862287,0.578249,66.065262,0.879307,68655,12996,0.290673,122.177841,0.005108,128.457047,114.074173,122.266365,1.680293,0.209319,1741.236816,0.745999,0.23571,1.9875,0.369619,0.30898,0.183518,3
1_g_132,17591,2985,0.27119,89.584778,0.024809,45.260509,2.414569,24.311825,0.812941,0.626423,91.84655,0.874071,64655,7860,0.28645,121.2854,0.013151,131.963867,111.906715,125.451965,1.867178,0.195113,1146.504517,0.712254,0.203854,2.538265,0.122737,0.272075,0.379771,3
1_g_133,19994,2961,0.249688,96.547028,0.028657,57.042603,3.078226,34.184792,1.010137,0.540721,105.691406,0.844201,54317,9387,0.28381,121.653748,0.007746,108.449005,94.30265,102.490776,1.523695,0.289819,1520.68689,0.784218,0.259464,2.66277,0.396424,0.368098,0.315436,3
1_g_135,15855,2436,0.208251,94.251053,0.033575,55.965698,2.434737,27.399511,0.992334,0.536989,91.943016,0.846481,43042,5940,0.309557,120.528114,0.01533,107.854706,90.330559,101.972977,1.651367,0.287825,1302.040161,0.743237,0.261595,2.465587,0.389833,0.368361,0.410101,3
1_g_136,14263,2256,0.229756,91.808846,0.035216,52.835331,2.622643,22.666759,0.947442,0.554457,84.485603,0.851005,45265,5718,0.313876,119.205673,0.017397,128.658737,101.916122,119.884651,2.04249,0.19617,1193.123779,0.675418,0.249698,2.359833,0.297611,0.3151,0.394544,3
1_g_139,17019,2550,0.292679,99.488144,0.03289,67.804283,1.923681,29.604601,1.146657,0.456739,107.831169,0.823556,38904,4644,0.316031,117.171211,0.022668,96.689865,69.478508,91.133125,1.724563,0.332581,1173.502075,0.709694,0.31835,2.75378,0.376027,0.437461,0.549096,3
1_g_140,16729,2523,0.256607,95.021339,0.033025,66.497383,2.911065,30.706921,1.181229,0.4384,139.2939,0.816153,40118,3522,0.312519,116.341003,0.040642,106.733688,68.190117,97.562241,1.91926,0.275093,878.064087,0.679436,0.330476,2.803333,0.424697,0.416995,0.716354,3
1_g_141,14836,1923,0.276152,98.250145,0.050416,72.056229,1.925,29.40992,1.17878,0.41252,104.508362,0.820805,29307,3171,0.31519,111.436852,0.036626,79.547844,57.983948,74.684898,1.482737,0.413215,1048.596069,0.75714,0.351231,2.333738,0.645638,0.506227,0.606433,3
1_g_143,16642,2568,0.231091,98.771011,0.031712,70.439247,2.510125,27.355135,1.187681,0.42848,129.565262,0.82187,40783,4365,0.315824,118.09803,0.026898,114.874123,81.845741,106.720177,1.994847,0.245972,890.385071,0.674244,0.338362,2.891892,0.355972,0.408062,0.588316,3
1_g_144,17314,2256,0.232116,91.172256,0.042749,53.749275,1.657089,25.213642,0.960063,0.541512,91.474899,0.862188,49165,3960,0.315895,118.301605,0.039398,112.210724,83.609413,105.701385,1.85945,0.262753,760.400574,0.695922,0.259106,2.181818,0.192554,0.352161,0.569697,3
1_g_145,15896,2163,0.263118,96.690079,0.042696,61.119164,1.842978,30.041212,1.03106,0.501637,91.765518,0.841901,39104,3807,0.318346,119.227776,0.033905,100.338234,81.46582,96.07045,1.594658,0.324513,907.943604,0.748257,0.286569,2.286469,0.601601,0.406506,0.568164,3
1_g_146,17436,2244,0.243823,94.34272,0.043512,57.125599,1.801791,22.47559,0.951381,0.5269,74.255562,0.859622,44557,4185,0.316884,118.837646,0.031969,99.754219,79.943016,94.143059,1.650042,0.323742,869.281616,0.726474,0.269199,2.204322,0.7564,0.391319,0.536201,3
1_g_147,17000,2235,0.217397,93.911995,0.042767,54.766666,1.502006,21.660336,0.931122,0.548533,69.134003,0.859535,45005,4998,0.310176,118.777435,0.02264,99.967148,83.983101,94.162819,1.542338,0.323136,953.010071,0.761841,0.254453,2.161509,0.423049,0.377736,0.447179,3
1_g_148,17225,3006,0.251717,88.587334,0.023955,46.197346,1.463307,20.396313,0.801089,0.60886,82.721436,0.88193,51056,7449,0.272434,119.135231,0.011563,100.866234,83.2285,94.702896,1.608562,0.317417,1214.210327,0.744215,0.214575,2.627622,0.13362,0.337375,0.403544,3
1_g_149_1,18377,2130,0.248023,89.093185,0.050901,46.752773,1.85084,24.998692,0.82943,0.60844,58.573845,0.876206,61719,6081,0.315706,121.782707,0.020974,123.815247,106.03817,116.652321,1.669742,0.229678,932.629211,0.751589,0.216501,1.826758,0.259966,0.297753,0.350271,3
1_g_151_1,20240,3420,0.257251,90.787567,0.021745,46.653618,1.801851,22.085287,0.818846,0.617954,74.580223,0.876127,55702,17826,0.255151,119.136131,0.002203,96.021896,83.959373,92.363838,1.439597,0.338877,1940.143555,0.777815,0.20934,2.749196,0.632063,0.363362,0.191855,3
1_g_152,16906,1977,0.252536,89.160248,0.054355,47.455948,1.96696,24.385689,0.81835,0.600727,58.550446,0.881442,45599,7509,0.287415,118.297562,0.010163,92.713692,79.291138,89.621223,1.374484,0.364729,1029.697998,0.807477,0.221393,1.787523,0.495681,0.370754,0.263284,3
1_g_154,19545,2214,0.253689,83.120117,0.050106,41.23035,1.935067,22.766178,0.780528,0.637374,61.674599,0.885254,69371,9285,0.291873,121.023849,0.010112,122.026634,101.434364,118.069862,1.727291,0.23214,1016.652039,0.741706,0.198362,1.762739,0.239838,0.281746,0.238449,3
1_g_155,21770,2589,0.249997,86.520538,0.040814,41.776726,1.297898,21.528851,0.710139,0.652227,45.963219,0.903456,80843,14559,0.277114,121.634659,0.004793,124.57592,111.984062,118.976151,1.619874,0.222416,1521.054688,0.768595,0.189494,1.909292,0.696781,0.269287,0.177828,3
1_g_160,26196,3069,0.26306,91.218201,0.03495,46.323433,1.228253,27.113535,0.788854,0.62568,66.760735,0.887828,86899,15630,0.285625,122.897293,0.00447,116.722786,104.448509,112.437569,1.548704,0.259286,1639.963379,0.781837,0.205567,2.14916,0.40765,0.301453,0.196353,3
1_g_162,20941,2805,0.270608,86.376068,0.033446,39.405521,1.808737,26.662092,0.703424,0.679203,79.735085,0.89608,70217,15054,0.266847,121.400009,0.003894,100.122543,87.340721,96.077927,1.405688,0.332636,1760.084717,0.79488,0.17261,2.012195,0.571854,0.298233,0.186329,3
1_g_162_1,25283,2931,0.243089,90.26107,0.036983,44.943554,1.508951,29.955881,0.776832,0.636441,76.28714,0.887321,92107,12363,0.294583,123.093788,0.007573,129.203171,109.983047,124.27919,1.759761,0.213607,1179.452637,0.735622,0.199047,2.013049,0.453421,0.274496,0.237078,3
1_g_162_2,22720,2844,0.24053,91.099602,0.035299,47.634655,1.490205,28.637012,0.820262,0.610897,67.932892,0.881445,78560,12063,0.269463,122.415176,0.006784,129.085236,106.95121,123.390961,1.829989,0.210491,1171.494995,0.715093,0.215233,2.174312,0.320922,0.289206,0.235762,3
1_g_162_3,20847,2745,0.248952,92.876289,0.034767,53.017445,1.929996,29.861866,0.945718,0.558821,85.436485,0.86018,65286,7275,0.29793,120.960297,0.015501,128.193314,101.435829,122.107437,1.91722,0.207079,991.050354,0.687965,0.248741,2.370466,0.430012,0.319318,0.37732,3
1_g_164,18174,2883,0.242747,90.705925,0.027477,45.947807,2.369431,25.228739,0.812263,0.625333,87.359688,0.87608,49694,11307,0.273905,117.564903,0.004884,86.648178,71.258682,81.036247,1.410618,0.391786,1664.37439,0.768153,0.204653,2.418624,0.195309,0.365718,0.254975,3
1_g_167_1,18942,2016,0.260554,86.988136,0.058567,44.897335,1.484711,24.045053,0.804641,0.617426,51.912357,0.882258,58523,9273,0.298141,121.078102,0.008553,107.142891,92.934563,102.535294,1.445217,0.297752,1241.829712,0.787212,0.211241,1.682805,0.281451,0.323668,0.217405,3
1_g_170,22205,3078,0.218499,91.730927,0.029453,51.250576,2.891268,30.106926,0.944602,0.572759,87.484077,0.853867,56099,12312,0.277666,116.62912,0.004651,87.709579,74.180672,83.678055,1.34592,0.379718,1614.619141,0.796554,0.23874,2.522951,0.634364,0.395818,0.25,3
1_g_172,18632,1683,0.296113,92.647461,0.082661,51.184269,1.292411,26.218494,0.855968,0.581727,44.815681,0.878186,54577,9882,0.298465,121.784668,0.007023,110.724823,97.000816,105.953552,1.580526,0.279565,1539.452026,0.755649,0.234341,1.492021,0.259663,0.341389,0.17031,3
1_g_173,19396,3087,0.200432,91.868362,0.025577,47.412117,2.027624,23.53772,0.817565,0.616001,77.345596,0.881498,69556,10473,0.297366,121.957245,0.007969,134.350693,114.314552,129.131409,1.915198,0.189421,1180.19873,0.698669,0.210776,2.542834,0.641638,0.278854,0.294758,3
1_g_177,15870,2151,0.237593,86.599121,0.043103,45.486031,1.763236,22.238487,0.830567,0.606631,69.637947,0.878522,53256,6741,0.307171,119.392723,0.014728,121.738625,96.538155,116.129784,1.900504,0.224289,970.391785,0.695006,0.217106,1.987985,0.239782,0.297995,0.319092,3
